dani,10
prodding,10
brandau,10
dann,1
bergey,10
indecisiveness,01000
fattening(1),10
judge,1
pouncy,01
griffeth,10
pahnos,10
o,1
intervenor(0),0010
donahey,100
ficorca,010
kollath,10
overfunding,1000
osthoff,10
hespera,010
sundeen,10
betas,10
betar,10
mas,1
mar,1
map,1
maw,1
mav,1
mat,1
maz,1
may,1
max,1
loong,1
mac,1
mab,1
loony,10
attlee,10
mag,1
containerize,0100
mae,1
mad,1
mak,1
maj,1
mai,1
laggard,10
mao,1
man,1
mal,1
rubio,100
krzeminski,010
discarded,010
mccarry,010
nonpacifists(1),0100
wrangler(1),10
pancho,10
rubie,10
increase(1),10
morphonios(1),0100
rubia,100
poker,10
macvicar,010
arrogant,100
loomis,10
giroldi's,010
raincoat,10
rubis,10
pernod(1),01
risdon,10
bittle,10
lightheadedness,1000
digest's,10
taxidermist,1000
fajitas(0),010
pleasingly,100
akita,010
ayling,10
brightly,10
elapse,01
senske,1
tiptoe,10
masciarelli,0010
fotis,10
mannesmann,100
gumbinger,100
dockside,10
hayashida,0010
humboldt,10
barrels(0),10
latson,10
managements,100
beethovenian,00100
unrepresented,00010
swami,10
aldus,10
teck's,1
heinicke,10
ane(1),1
muehlebach,10
takeovers,100
yitzhak(0),10
hermes,10
enrages,010
matures(0),01
yoked,1
serrano's(1),010
vigorito,0010
biosys,100
sabatista,0010
tammo,10
shipmate,10
impressions,010
hydrogenate,1000
hensarling,100
towel(1),1
incite,01
angelo's,100
methot,10
rahway,10
burkina,010
wonda,10
fremd,1
sidley,10
claggett,10
typhoons,01
kannan,10
exploits,10
method,10
stenner,10
langeland(1),10
wrongdoers,110
ferrets,10
burkins,10
grauer(1),10
aldrich's,100
guertin,01
dlugos,010
piscitelli,0010
uliaski,010
radich,10
piscitello,0010
accompli(0),010
arrowheads(1),100
sprawl,1
ebola,010
fortification,00010
biologicals,00100
drapeau,01
arsonists(0),100
intimidated,01000
claflin,10
demonstrable,1000
bunches(1),10
planner,10
differentiates(0),00100
carling,10
carlini,010
weyforth,10
preliminary(0),01000
tipton,10
fasciano,0010
carlino,010
slinky,10
greenly,10
mcevers,010
bulletin,100
rebuked(1),01
trotsky,10
bruinsma,010
effingham(1),100
prognosticater,01000
prognosticates,0100
morneau,01
unusually(2),0100
actinidia,00100
garman,10
sharon(0),10
pecans(1),10
steffanci,010
kuhle,10
eurostar,100
eurostat,010
prognosticated,01000
hottelet's,10
pedrotti,010
mattel's,01
recognized,100
breads,1
which's(0),10
demonstrably,0100
elevation,0010
illusion,010
bready,10
fishes(1),10
cherry's,10
luginbuhl,100
timor's,01
carlan,10
pinedo,010
enhancer,010
enhances,010
o'mahoney,0010
villalon,001
panned,1
trojans,10
wrestling(0),10
abdulla,010
heckard,10
snapped,1
charge,1
sakowitz,100
cherry,10
rollicking,100
epistemology,000100
tarbutton,100
tremens,10
brinton,10
scarberry,100
evandro(1),010
softkey,10
fascinated(1),1000
specially(0),100
conceit,01
dangler(1),10
rodeffer,100
gaming's,10
gearboxes,100
boosting,10
remembering(3),010
finalizing,1000
dylan,10
delzell,10
moshood,10
resales,10
beddors,10
bilzerian,0100
competitively,01000
djukanovic(1),0100
rollback,10
antitheft(1),001
hackleman,100
expressionless,0000
gittings,10
pickers,10
tolbert,10
squillante,010
loading,10
reso's(1),10
pahl,1
withe,1
escalator,1000
activists(3),100
projections,010
pendell,10
domangue,10
surrogate(1),100
mcconico,0100
structurally,1000
improv,10
achievers,010
emina,010
spares,1
impostors,010
musicians',010
wesler(0),100
designate(0),100
timmers,10
gerdts(0),1
overcrowds,001
lessner,10
herre(1),10
confines(0),10
spatters,10
clewiston,100
whittle's(1),10
subculture,100
highrises,100
metalworking,1000
offered,10
dalen,10
kysor,10
sycara,010
gutshall,10
sincavage,010
saavedra,010
offerer,100
antoon,01
ruman,10
boylan,10
beckum,10
uppermost,100
zepa(0),10
sep(1),111
munz,1
serves,1
server,10
larijani,0010
agassiz,010
gingold(1),10
twinsburg,10
served,1
reallocating,01000
confederacy's(0),01000
hernandes(0),10
abetting,010
produc,01
barings,10
punctuality,00100
vasbinder(0),100
ovitz,01
chief,1
stocky,10
deadpan,10
chien,1
boisterous(0),100
engrossed,01
persisted(0),010
meteorologists(2),000100
souring,100
commissar,100
heaven's,10
aviles,010
goebel,10
shouldered,10
bicycling(0),1000
avilez,010
mcclory,010
sadler,10
brisket,10
savviest,100
bollig,10
delreal,10
brisker,10
schopf,1
cerrito,010
briskey,10
might-have-been,100
trendier(1),100
degas(0),10
writs,1
soloist(0),100
locke-ober,010
bypassing,100
largeness,10
darga,10
damer,10
dames,1
gnatcatchers,100
menswear,10
pursueth,010
nisley,10
nyland(0),10
hendren,100
wilds,1
ferron,10
santillan,010
bindel,10
weant,1
ellenbecker,1000
creasman,10
ashcroft,10
fusner,10
lipstick,10
airmen,10
wormington,100
meurer,10
harroun,01
samsung,10
barreras,010
bruun,1
singularization,000010
vinzant,10
mission's,10
virgy,10
riebman,10
virga,10
talkback,10
calculating,1000
predominating,01000
scopolamine(0),1000
hypersensitivity,0010000
trella,10
examiners,0100
mixson,10
collector(1),10
sources',10
barry(0),10
beatty(1),10
lavinder,100
midshipman's,110
donze,1
apprehensive(0),0010
performed,01
pickens's,100
steuerwald,100
builds,1
grabill,01
viking's,10
kahl,1
gildersleeve,100
kahn,1
gola,10
refocusing,0100
borgen,10
ancestry,100
tonkovich,100
fundamentally(0),00100
doubtful,10
dirienzo,010
fugitive(1),100
reminisce,001
inclines(1),10
verley,10
borges,10
borger,10
doubleday,100
longfield,10
kahr,1
fisheries,100
dinotopia,00100
chows,1
observing,010
oligarch,100
svetlana,010
prevatt,01
stallman,10
hazardous,100
candelabra,0010
lohrman,10
jonbenet's,101
chiquita(0),010
ramblers,10
wrist,1
dearmon,10
evinced,01
warblers,10
cilag,10
where'd(1),1
dual(0),10
katayama,0010
dropkin,10
utterances,1000
benefits,100
oles(0),1
poirrier,100
among,01
relinquished(1),010
remnants,10
rebuffs,01
machiavellian(0),000100
creolize,100
bottoms,10
secretly,100
chacko,10
meddlesome,100
hedda,10
snapping,10
deprives,01
feese,1
muppet,10
dressier,100
medicinally,01000
playfully,100
fortnightly,100
deprived,01
trimarco,010
internalized,0100
commerzbank's,101
accentuating,01000
heddy,10
brambila,010
smosh,1
anthems,10
allays,01
delay,01
lapdog,10
trade,1
delap,10
barlowe,10
suzette,01
herms,1
antifraud(0),100
delao,10
permissible,0100
kavanagh,100
appointee(0),001
christel,10
christen,10
ditsy,10
hints,1
thulin,10
shattering,100
hintz,1
batan,10
batat,01
pannill's,10
tubes,1
chatmon,10
sexes(1),10
hachtel,10
diodato,0010
diodati,0010
mahathir(0),100
aldwyn,10
relief(0),01
puzzling(0),100
steamrollered,100
starlight,10
thurston,10
aligned,01
botkins,10
edgemon,10
ghada,10
dredged,1
syllabic,010
tolerating,1000
devoting,010
turberville,100
drop-off,10
superintendant(0),00010
cedras,10
girdler(1),10
biennale,010
sassnet,10
henrika,100
whitmill(0),10
mattingly,100
tibbie,10
bulgrin,10
rangers,10
steyer,10
conning,10
commensurate(0),0100
selfish,10
ryanair,100
croskey,10
athletics,010
wageman,10
rupp,1
zagladin,100
kovich,10
degennaro,0010
caftan,10
calvin(0),10
blowhole,10
carmany,100
busters,10
pinkus,10
rupe,1
mcguirk,01
sacilor,100
heiress,10
dumpsters,10
tonsillectomies,00100
lowly,10
giordani,010
quintana,010
giordano,010
bezold,10
yeast,1
terlecki,010
pergola(1),010
centocor's,100
bierbauer,100
regally,100
hoopingarner,0100
duerksen,10
stimpert,10
masterbate,100
shepler,10
cartoons,01
gensler(1),10
theis,1
checks,1
clip,1
calemburg,100
cihlar,10
vernor,10
damascus's,0100
skeins,1
thalia,10
herbalists(2),100
theorizes,1000
outsiders,010
succumbed,01
tactile(0),10
clif,1
negated(0),100
miniaturization,0000010
sandrock,10
afire,01
clio,10
clim,1
corel,01
llanos,10
coren,10
whitchurch(0),10
trainmen,10
anchorman(1),100
saltlike,10
corea,010
koepsel,10
quinonez,010
seventieth(0),1000
corey,10
bartnicki,010
quinones,01
deluise,010
labarbera,0010
kahan's,01
chartreuse(0),01
ibuprofen,0010
brougher,10
whitehill(0),10
candella,010
kroening,100
inference,100
airco,10
navis,10
salman,10
cadillac,100
delorenzo(0),0010
scherbarth,10
deathwatch,10
krasny,10
iraq(2),01
mitman,10
navin,01
rybak,10
lamore,10
unsung,01
slowest,10
kolojejchick,0010
phoenicia,010
atalia,0100
zamorano,0010
atalie,100
whorton,10
taste,1
certifies,100
hosseini,0010
fantasizes(1),1000
mayme,1
stays,1
attractive,010
widens,10
hades(1),1
tasty,10
boerman,10
costabile,100
vondrasek,010
st_lucia(1),1010
slutz,1
burdett,10
pull,1
hockenbury,1000
droser,10
bogota,001
recitatives,0001
monopolization,000010
crackerjack,100
venturesome,100
analysts(2),100
taft's,1
disgorged,01
inga,10
vetsch,1
fluorides(0),10
inge,1
subterranean,00100
antec,10
client,10
dunnam,10
puls,1
ingo,10
landsner,10
ingenue(0),010
gala(1),10
hukill(0),10
recordings,010
commutation,0010
virginia's,010
goodness(0),10
jackpot,10
uhh,1
sepe,1
enameled,010
luedke,10
kohlhepp,10
sepp,1
hoppert,10
sept,1
sock,1
serfin(1),10
yordy,10
blenda,10
thomasville,100
organisation,00010
haradim(0),010
disadvantaged(1),0010
whirley(1),10
bijur,01
acuson,010
voltaren,100
blends,1
letson,10
azactam,010
quarterbacking(0),1000
bottlers,10
statistic,010
froman,10
stapf,1
ghaznavi,010
araskog(0),010
slamming,10
hymnals,10
ahlen(0),01
cabbies,10
stupid(1),10
trenton's,10
peladeau,100
myelin,100
masino,010
scrogham,10
ambling(1),10
arvida,010
bungee,10
masini,010
feldstein's(1),10
argosystem,1000
ahearn,01
lieberman,100
sigala,010
gymboree,001
bunger,10
catanese,0010
clell,1
bungey,10
rudder,10
tiggs,1
phases(1),10
neediest,100
playhouse,10
nanograms,100
questech,10
sweaney,10
sensitive(1),100
siebers,10
retinoids,100
chatz's,10
socol,10
repressions,010
farrell's,10
snobbish,10
gahli,10
percle,10
disasters,010
hugel,10
linked,1
pipelines',10
fogelberg,100
judges',10
nationalized(0),1000
uehling,10
whack(1),1
schlageter,100
jun,1
girdley,10
jua,10
scarbro,10
jue,1
jug,1
scams,1
grubby,10
sidwell,10
hudler(1),10
zebra,10
jut,1
norrie,10
antidepressants(1),00010
patrols,01
boycotted,100
doubtfire,110
desrochers,010
beaubien,01
dewine,01
caouette,11
dressmaker,100
jacked,1
myhre,1
resound(1),01
gripes,1
sorcerer,100
allegory,1000
dostoevsky(1),0010
rupturing,100
maulsby,10
brommer,10
anasazi(0),0010
selner,10
dixson,10
highs,1
finigan,100
clavicle(1),100
hight,1
beebe,10
bilked,1
shirin,10
miracle,100
draffen,10
refrigerators,01000
lovler,10
hains,1
tackling(0),10
linoleum,0100
ruback,10
ketchen,10
vilify,100
mosquera,010
weisberg,10
overprices,0010
goshawk,10
gudelay,100
ganas,10
microcentrifuge,00100
unicycles,1000
andrada,010
westland,10
andrade,10
musson,10
asher,10
kremlinologists(2),00100
mwanza,10
ashey,10
moet,10
playwrights,10
valiantly,100
failor,10
navigators,1000
matheus,10
coehlo,10
whitbread(0),10
turpitude,100
grading,10
thorough(1),10
dinosaurs,100
lodgings,10
cohabit,010
giles,1
guadalcanal,0001
memorize,100
fusion,10
needler(1),10
cloherty,100
autographed,100
harmison,100
brunet,01
plavsic,10
imperial's,0100
bruner,10
cross's,10
roseberry,100
flourished,10
critique(0),01
bruney,10
belvidere,100
rockafellow,1000
identifier(0),01000
eternity(0),0100
assisted(0),010
brunei,01
riches(1),10
fuddruckers,100
trifle,10
korpela,010
musically,100
campos,10
morasses(1),010
khanna,10
finnegan,100
breech,1
polevanov,0100
chamberland,100
boggling(0),100
bledsoe,10
defended(0),010
plemons,10
surveying(0),010
denboer,100
naming,10
baedeker's,100
thornock,10
dorough,10
korell,10
nork,1
pearsall,10
agamemnon,0010
glenham(1),10
condescend,001
klamon,10
wormwood,10
nord,1
rocketed,100
bekaert,01
ishikawajima,000010
timid,10
plagioclase,1000
tank,1
jopling(0),100
teresa(1),010
cherokee's,100
fierro,10
alsip,10
bouma,10
tans,1
litchford,10
rendell,10
tanu,10
tant,1
dierolf,10
vermilyea,010
overwhelm(1),001
sudafed,100
schoolmate,10
incipient,0100
bombardier,001
buchs,1
messner,10
zangara,010
buche,1
image(1),10
maung,1
achaean,010
maune,1
lemaitre(1),010
crazily,100
collignon,010
glare,1
rieg,1
fraher,10
winded(1),10
objectivity,00100
riel,1
wooden,10
ardoin,01
crovl,10
etops,10
sloppily,100
oceanview,100
prof.(0),1
ries,1
guston,10
lukin,10
salvesen,010
montgoris,010
awhile,01
thumb,1
hogarth,10
eberle,100
originators,01000
enid,10
fresquez,01
await,01
colleen,01
late,1
enis,10
pietrzyk,100
hogarty,100
lata,10
blowguns,10
efflux,10
risk,1
enix,10
lath,1
unfamiliar,0010
eberly,100
risi,10
marrufo,010
sotomayor,0001
fitzer,10
narazaki,0010
helium,100
o'meara,010
mcamis,010
separatists(1),100
gignoux,01
concentrates,100
superhuman,0010
saberbein,100
neptune,10
underfinanced,0001
p.s,1
fungible,100
stabler(1),10
tiring,10
condors,10
diverting(0),010
thriller,10
weintz's,10
postholes,10
michel's(1),10
bowses,10
colonizers,1000
landfills,10
chambers's,100
seppi,10
preferably(1),100
songwriters,100
bruna,10
hindrances,100
brune,1
aeneas,100
prerogative(1),1100
bruni,10
pretti,10
brunk,1
pinkstaff,10
brunn,1
bruno,10
baur(1),10
sarna,10
bruns,1
brunt,1
peacher,10
pretty,10
kuecker,10
peachey,10
doppler,10
greiman,10
depreciations,00010
weeds,1
haselton,010
bridging,10
boorish,10
forthrightly,110
humphery(3),10
kellner,10
plagens,10
charleston's(1),100
reichling(0),100
disciples,010
roscher,10
quote,1
manila's,010
lillicrop,100
muskie's,10
humfrey,10
advantages(1),0100
beguiling,010
ugalde,010
fixmer,10
convulsive,010
moreno(0),010
u.s,1
mcmenamin,0100
whizzing(1),10
reznick,10
conferee,001
rennick,10
depetro,010
mcfadden,010
poulenc's,10
cooperider,1000
interco,100
kleptomaniac,00100
goading,10
zloty,10
patrolling,010
brobdingnagians,00100
authored,10
relondo,010
forgie,10
gaviotas(0),0010
stealthier,100
se(1),1
englewood,100
downgrade,11
helling,10
etruscan,010
salvo,10
stylist,10
reassurances(1),00100
kittner,10
pallett,10
adventurism(1),01000
intentional,0100
grocer,10
posners,10
mcrorie,010
vaslov's,10
windler,10
appreciatively(1),01000
precooked,01
daiichi,010
timetables,100
ravens,10
glasner,10
redial,010
verdi,10
smearing,10
surgeons',10
wako,10
moorefield(0),100
represent(1),001
seastrom,10
predators,100
ingham,10
benzie,10
kenworthy,100
predatory,1000
freeways,10
meekins,10
commando,010
waffles,10
benedicta,1000
mcneish,01
brownell,01
unethical,0100
gerace,010
conflicting,010
geraci,010
commands,01
ijaz(1),01
commit,01
aykroyd(1),10
loosestrifes(0),10
nonpartisan,0100
debris,01
morneault,01
infrequent,010
counterclaims,100
coat's,1
rosato,010
banbury,100
guerneville,100
unexploited,0010
scotto(1),10
mitrano,010
bras(0),1
bastedo,010
mormons,10
)end-parentheses,10100
aspirates,100
tritch,1
mcpeek,01
henri(1),01
hannie,10
principles,100
brannigan,100
aspirated,1000
schroeder's,10
colonel,10
fellin,10
brozowski,010
noncombatant,0010
tulane,01
erroneous(1),0100
steamroller,100
opportunists(0),0010
degidio,0100
newborns,10
vandenburgh,100
royle,1
pedroso,010
malin(1),10
olejniczak,0100
monzingo,010
senate(1),10
portent,10
sarandon(0),100
cecilia,010
dunlavy,100
mint,1
restaurants,10
unsettling(0),0100
ginnell,01
ismail,10
amateur(1),100
macik,10
minc,1
mind,1
mine,1
majette,01
breather,10
mini,10
hundai,10
walp(0),1
mino,10
nonbusiness,110
taber,10
zysk,1
jaycox,10
extract(0),01
lashings,10
upstart,10
misplaced,01
uss,111
emling,10
genelab,100
nealon,10
classically,100
freshest,10
misplaces,010
three,1
multilingual(0),0010
hosoka,010
guayabera,0010
thoughtless,10
aberle(0),100
bakey's,10
kouns,1
cabana,010
angelucci,0010
arithmetic(1),0100
fluoroscopy(1),0100
lipton,10
claymont,10
kerrick,10
perfecting,010
matassa,010
takara,010
schlegel,10
peckham,10
orwick,10
huskey,10
backlog(0),10
epsomite,100
bytes,1
gartman,10
glanzman,10
knoble,10
panmure,10
biedermann,100
peacetime,10
betty's,10
branum,10
wingler(0),100
vanny,10
cuccia,10
bt,11
keitel,10
by,1
airman's,10
deporting,010
cuccio,100
halted(1),10
ehud,01
campbells,10
pelagic,010
trellis,10
locus,10
keiter,10
bi,1
pellegrini,0010
lieu(0),1
bo,1
zeringue,10
oppens,10
tutors,10
karshner,10
clicks,1
hagstrom,10
volentine,0010
retards(1),01
hessinger,100
novelists(2),100
pullan,10
trupiano,0010
woosley,10
svensk,1
skimmers,10
steidle,10
oldaker,100
ordained,01
lacko,10
maids,1
eimer,10
jealousness,100
jupiter's(1),100
raburn,10
spiller,10
directorships(3),0100
maida,10
zemba,10
begged,1
mallozzi,010
seminoles,100
spilled,1
firefighters,1000
aliff,10
lacks,1
